Item_Fat_Content_Low Fat,Item_Fat_Content_Regular,Item_Type_Baking Goods,Item_Type_Breads,Item_Type_Breakfast,Item_Type_Canned,Item_Type_Dairy,Item_Type_Frozen Foods,Item_Type_Fruits and Vegetables,Item_Type_Hard Drinks,Item_Type_Health and Hygiene,Item_Type_Household,Item_Type_Meat,Item_Type_Others,Item_Type_Seafood,Item_Type_Snack Foods,Item_Type_Soft Drinks,Item_Type_Starchy Foods,Outlet_Size_High,Outlet_Size_Medium,Outlet_Size_Small,Outlet_Location_Type_Tier 1,Outlet_Location_Type_Tier 2,Outlet_Location_Type_Tier 3,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3,Item_Identifier_2_DR,Item_Identifier_2_FD,Item_Identifier_2_NC,Outlet_Type_Category_Grocery,Outlet_Type_Category_Supermarket,Item_Weight,Item_Visibility,Item_MRP,Item_Outlet_Sales,Outlet_Age,Item_Identifier,Outlet_Identifier
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,12.735577264654125,0.185008985,42.3796,123.8388,35,FDH45,OUT019
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,17.75,0.156701315,240.7538,4566.7222,33,FDB03,OUT013
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,8.71,0.04986978625,43.5744,498.0184,13,FDI27,OUT017
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,18.85,0.13908768300000002,251.7724,3020.0688,13,FDN22,OUT017
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,20.75,0.089243789,192.0478,4649.9472,16,FDQ37,OUT035
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,12.5,0.073721115,85.6198,610.5386,16,FDM02,OUT035
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,5.325,0.138679995,53.7298,862.8768,23,FDW38,OUT046
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,12.735577264654125,0.24026824800000002,156.463,312.926,35,FDP34,OUT019
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,16.75,0.08148679716666667,255.3988,4625.9784,23,FDY55,OUT046
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,16.0,0.040911824,141.2496,3387.5904,33,FDL34,OUT013
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,13.35,0.14997485800000002,179.766,5932.278,11,FDA09,OUT018
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,11.8,0.026072872,99.8674,1018.674,13,FDM51,OUT017
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,10.65,0.08548276099999999,231.4668,3225.1352,11,FDI34,OUT018
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,12.1,0.015521768,165.8526,3124.5994,13,NCD31,OUT017
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,9.395,0.099101845,105.82799999999999,1704.4479999999999,16,FDW33,OUT035
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,19.6,0.025281802000000003,152.0024,2884.2456,16,NCP05,OUT035
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,14.1,0.125675936,86.9198,1133.8574,33,FDL56,OUT013
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,12.735577264654125,0.07204818,177.937,6881.043000000001,35,FDN01,OUT027
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,16.5,0.068263916,104.79899999999999,1238.388,18,FDA25,OUT045
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,14.3,0.109144085,88.2856,175.7712,22,FDF08,OUT010
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,7.51,0.017425784,227.90099999999998,459.402,16,FDH08,OUT035
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,17.25,0.035118834,93.412,932.12,21,DRH03,OUT049
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,5.785,0.054066567,87.0856,1406.1696,11,FDQ31,OUT018
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,13.65,0.012823828999999998,55.5588,916.1408,13,FDO10,OUT017
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,6.26,0.009883257,149.8366,1964.7758,21,FDT39,OUT049
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,12.735577264654125,0.041754584,53.464,1597.92,35,FDM22,OUT027
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,19.7,0.112036236,174.937,882.185,22,FDR21,OUT010
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,19.7,0.161610636,255.2014,3570.0196,13,FDQ01,OUT017
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,13.65,0.078909166,186.72400000000002,4474.1759999999995,21,FDZ03,OUT049
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,20.1,0.077769768,63.0536,980.0576,11,NCK05,OUT018
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,12.6,0.021951613,250.9092,4731.1748,33,FDW55,OUT013
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,20.85,0.09777000400000001,222.8746,3589.9936,21,FDF47,OUT049
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,12.11664539653606,0.094817105,77.9012,75.9012,35,DRO59,OUT019
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,15.6,0.06672613299999999,185.8924,3516.7556,23,NCM55,OUT046
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,5.98,0.043809260999999995,146.8418,1765.7016,13,FDY31,OUT017
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,12.735577264654125,0.02320663555555556,184.3582,185.7582,35,FDJ57,OUT019
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,16.35,0.032671446,165.4842,1492.0578,11,FDV51,OUT018
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,14.15,0.095378221,170.5106,2395.5484,23,DRG36,OUT046
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,12.1,0.032607435375,145.1444,3338.3212,33,DRF13,OUT013
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,9.895,0.060188932,233.0642,6041.4692,18,NCJ54,OUT045
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,8.51,0.016135764,195.6478,4262.4516,21,NCP42,OUT049
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,17.0,0.12622018699999998,126.7362,1258.362,16,NCF30,OUT035
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,12.735577264654125,0.024286377999999997,194.71099999999998,5892.33,35,FDY44,OUT027
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,9.0,0.065350715,175.437,3175.866,21,FDX09,OUT049
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,5.11,0.035071955,163.221,2773.0570000000002,13,NCU30,OUT017
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,19.5,0.030742082999999996,85.554,1211.756,21,FDU49,OUT049
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,9.195,0.015949001,84.1592,1238.388,13,FDC48,OUT017
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,16.7,0.038496166,147.5102,5540.7876,33,FDJ21,OUT013
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,19.0,0.017746826,210.8244,2540.6928,21,NCX41,OUT049
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,12.3,0.11127459099999999,35.0874,458.7362,23,FDT36,OUT046
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,12.735577264654125,0.065272284,256.1646,3349.6398,35,FDK28,OUT027
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,14.15,0.183472595,82.0276,1624.5520000000001,16,DRI49,OUT035
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,13.34413855150687,0.08918772,128.9678,254.3356,35,NCM54,OUT019
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,10.395,0.030281542999999998,116.3176,1259.6936,11,FDD48,OUT018
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,17.0,0.211306673,125.1362,251.6724,22,NCF30,OUT010
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,15.85,0.061190964,47.1744,996.0368,21,FDX03,OUT049
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,10.195,0.10730767699999999,149.8076,2217.114,33,FDZ33,OUT013
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,12.735577264654125,0.067441726,57.4272,111.8544,35,FDB39,OUT019
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,6.57,0.066338717,261.4278,4165.2448,11,DRM11,OUT018
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,8.43,0.018788861124999997,195.3768,1576.6144,13,DRE48,OUT017
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,7.39,0.12052492199999999,142.247,2433.499,18,NCL31,OUT045
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,16.0,0.061192210999999996,224.1404,4725.8484,13,FDB11,OUT017
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,13.1,0.075056542,76.0354,601.8832,21,FDX14,OUT049
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,13.34413855150687,0.017556795,129.9626,3410.2276,35,NCM29,OUT027
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,13.5,0.129077455,95.2068,583.2408,18,FDH47,OUT045
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,20.6,0.047896392999999995,185.8556,1689.8004,33,FDG09,OUT013
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,15.2,0.021240491,216.9824,4804.4128,21,FDP25,OUT049
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,12.735577264654125,0.031743707,179.1344,1605.9096,35,FDY27,OUT027
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,5.88,0.003612411,154.1998,3537.3954,13,DRM59,OUT017
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,6.03,0.022796177999999997,178.1028,1416.8224,11,DRI03,OUT018
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,12.735577264654125,0.133279499,112.6202,675.1212,35,FDY03,OUT019
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,18.85,0.016132592,130.2626,3016.7398,21,NCV17,OUT049
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,7.68,0.152429537,85.5224,1278.336,33,NCJ17,OUT013
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,15.35,0.035348491,124.67299999999999,2093.9410000000003,13,NCP54,OUT017
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,13.1,0.020903193,119.2782,3098.6332,21,FDZ15,OUT049
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,10.1,0.054853377,198.6084,2182.4924,11,NCR05,OUT018
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,12.735577264654125,0.10697116699999999,44.7744,135.8232,35,FDX03,OUT019
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,12.65,0.035482562,231.40099999999998,2526.7110000000002,18,FDQ12,OUT045
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,14.6,0.04292307099999999,109.8254,1627.881,33,FDC21,OUT013
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,11.1,0.036174285,176.0712,1581.9408,11,FDQ40,OUT018
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,12.735577264654125,0.033597374,197.2426,3163.8816,35,FDI07,OUT027
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,8.63,0.028320655,172.5422,2241.7486,21,FDQ25,OUT049
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,9.6,0.007895619875,163.9184,4293.0784,16,NCK18,OUT035
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,19.6,0.056744064000000004,55.6614,165.7842,22,DRI25,OUT010
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,19.35,0.039990314,165.0868,982.7208,21,DRA24,OUT049
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,14.0,0.030155223999999998,214.7192,3020.0688,18,FDA32,OUT045
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,12.15,0.062541552,34.3532,251.6724,11,FDE59,OUT018
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,8.195,0.031403441000000004,93.8462,647.8234,23,FDY59,OUT046
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,8.325,0.029845242999999997,41.6138,284.2966,18,FDQ20,OUT045
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,7.475,0.149125615,241.6854,6042.135,11,FDB21,OUT018
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,12.735577264654125,0.170382726,45.2718,47.2718,35,FDB41,OUT019
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,6.385,0.083768522,109.8596,3235.788,33,DRG11,OUT013
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,12.735577264654125,0.11679368400000001,41.0112,42.6112,35,FDV10,OUT019
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,18.5,0.062205112,148.3418,1765.7016,33,FDI41,OUT013
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,11.5,0.0463847,118.9124,1540.6612,13,FDN10,OUT017
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,7.93,0.07142564700000001,45.9086,1070.6064,11,NCM17,OUT018
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,12.11664539653606,0.033929133,154.3972,311.5944,35,DRG37,OUT019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,13.65,0.036033639,183.7924,2591.2936,18,FDA21,OUT045
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,12.35,0.158337479,157.9946,3313.6866,33,FDM27,OUT013
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,14.0,0.030140981,216.0192,2588.6304,21,FDA32,OUT049
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,9.6,0.024515221,189.2214,3956.8494,21,NCZ53,OUT049
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,14.0,0.105125569,143.2812,3277.0676,16,FDW40,OUT035
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,8.89,0.00547348,100.5016,1315.6208,16,FDS52,OUT035
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,16.85,0.13338539800000002,109.8544,223.7088,22,FDM58,OUT010
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,13.34413855150687,0.047098175,75.5354,150.4708,35,NCE54,OUT019
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,7.05,0.055548003,225.3088,5816.4288,16,FDS11,OUT035
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,17.1,0.128614205,111.6886,1556.6404,21,FDL20,OUT049
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,12.735577264654125,0.047551567999999995,249.1092,8217.3036,35,FDX13,OUT027
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,19.7,0.066879757,174.437,1587.933,33,FDR21,OUT013
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,16.1,0.160379061,33.6558,203.7348,11,FDV28,OUT018
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,11.3,0.054861393,96.9094,952.0939999999999,13,FDZ51,OUT017
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,6.035,0.141542481,153.1998,1537.9979999999998,18,FDD46,OUT045
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,17.6,0.053397642,46.706,699.09,11,FDE23,OUT018
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,6.675,0.021710275,34.9874,247.0118,18,NCF55,OUT045
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,15.5,0.075688032,262.9568,1845.5976,33,FDU12,OUT013
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,9.395,0.045340279000000004,85.025,2080.625,21,FDZ22,OUT049
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,16.1,0.10014945900000001,78.4328,1158.492,33,FDI44,OUT013
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,15.0,0.162348584,185.9266,4610.665,13,FDH50,OUT017
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,9.6,0.036341539,142.9154,3261.7542,21,FDE57,OUT049
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,14.1,0.087920675,228.5668,1151.8339999999998,33,DRJ51,OUT013
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,11.5,0.042087749,192.68200000000002,3861.64,18,FDX52,OUT045
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,12.1,0.016921927,178.36599999999999,4314.384,13,DRN47,OUT017
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,7.42,0.020423549,249.0092,2988.1104,21,FDT21,OUT049
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,15.1,0.17383312899999998,196.511,4713.8640000000005,18,FDY21,OUT045
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,12.735577264654125,0.256152243,151.005,149.805,35,FDG21,OUT019
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,9.285,0.021002641000000002,161.1578,4011.445,16,FDS58,OUT035
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,7.855,0.087115617625,220.1482,4600.0122,11,FDA26,OUT018
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,12.735577264654125,0.091780142,182.5266,6454.931,35,FDY16,OUT027
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,12.85,0.033220169,196.6768,2759.0752,23,FDF20,OUT046
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,13.8,0.14123493199999998,263.7884,5564.7564,33,FDI15,OUT013
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,15.0,0.19899855,226.5694,913.4776,22,FDC47,OUT010
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,10.8,0.049709624,246.8144,2450.144,16,FDL08,OUT035
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,14.3,0.065153295,88.4856,1406.1696,33,FDF08,OUT013
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,9.8,0.015087112,250.1408,4005.4528,16,FDN03,OUT035
